Date,Fear_Greed,Mkt_sp500,Mkt_sp125,Stock_Strength,Stock_breadth,Put_Call,Volatility,Volatility_50,Safe_Haven,Junk_Bonds,fetched_at
2025-12-15,52.2571428571429,6816.51,6547.10512,1.67620073704489,1173.3857756792,0.598267189074461,16.5,18.443,2.55701451647636,1.32097422306769,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.5714285714286,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.5714285714286,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.5714285714286,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.5714285714286,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.5714285714286,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.5714285714286,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.5714285714286,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.5714285714286,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.5714285714286,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.5714285714286,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.5714285714286,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.5714285714286,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.5714285714286,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.5714285714286,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.5714285714286,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.5714285714286,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.6571428571429,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.6571428571429,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.6571428571429,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.6571428571429,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
2025-12-16,47.6571428571429,6782.41,6553.51744,1.91868957392047,1163.78747861941,0.612323110238766,17.02,18.456,2.5932700504835,1.32431443027092,2025-12-16T16:40:04.665931+00:00
