Date,Fear_Greed,Mkt_sp500,Mkt_sp125,Stock_Strength,Stock_breadth,Put_Call,Volatility,Volatility_50,Safe_Haven,Junk_Bonds,fetched_at
2025-12-15,52.2571428571429,6816.51,6547.10512,1.67620073704489,1173.3857756792,0.598267189074461,16.5,18.443,2.55701451647636,1.32097422306769,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6781.15,6553.50736,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6781.15,6553.50736,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6781.15,6553.50736,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6781.15,6553.50736,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6781.15,6553.50408,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6781.15,6553.50408,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6781.15,6553.50408,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6781.15,6553.50408,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6780.74,6553.50736,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6780.74,6553.50736,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6780.74,6553.50736,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6780.74,6553.50736,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6780.74,6553.50408,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6780.74,6553.50408,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6780.74,6553.50408,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6780.74,6553.50408,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6781.15,6553.50736,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6781.15,6553.50736,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6781.15,6553.50736,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6781.15,6553.50736,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
2025-12-16,46.6285714285714,6781.15,6553.50408,1.91975606397131,1169.53552881846,0.619415240349634,16.81,18.4518,2.54440518018307,1.3235616734351399,2025-12-16T17:50:05.110490+00:00
